"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57"
"vp_original_gldm_DependenceNonUniformityNormalized_1",0.00309923450932276,0.010130836922594,-0.00146213947822976,0.0217989639641036,-0.064421251561007,0.111202304295479,-0.00010472849919369,0.0533612683222731,0.0172291807186866,0.047878384475206,-0.00598599964663949,-0.0257607545818321,-0.019911417881744,0.0593208604446674,-0.091551783023918,-0.146888673908888,0.00132353081361003,0.0585466403235465,-0.0840206527785339,-0.0112201188410781,0.0382231538120237,-0.0370826989711998,0.0279344243683725,-0.00231303082193938,0.0203225708929007,0.0220005028413023,0.0246856437607524,0.000631758461609922,-0.103460675067306,0.00209664695311366,0.0270645181773468,-0.1071427581233,-0.00769366268137056,-0.0272179227791883,-0.017828039687948,0.055737099526271,-0.105477601263136,-0.00810882102037321,-0.0852965586598683,-0.0553973917135842,0.0931599363851534,0.0197695510501798,-0.0839012288773088,0.0246242852145466,-0.0457171433324059,-0.0177689154320619,0.0141395941380743,-0.0358704422342429,-0.0292331475932961,0.0201236750898515,0.0299808185738936,0.0160417903031505,-0.0483898806161605,0.0725362347628808,-0.0260494546576279,-0.0145472274209466,-0.0126406667718746
"fp_original_gldm_DependenceNonUniformityNormalized_2",-0.0580981130783753,0.0155014155413805,0.0581795158475912,0.00569613973084028,0.0640199916584682,0.0525365155406749,-0.0492210215324102,0.00835197857030025,-0.0538959808928204,0.00264287469814594,9.46623553576041e-05,-0.0358760104401931,0.00163475746004106,-0.0147029520928232,0.00016081392475199,0.00215943676268601,-0.0379753691431205,-0.00415558692727783,-0.0282575296649263,-0.0155035725303034,-0.0512957307496447,0.0139194877324552,0.0111525736471311,-0.0192161064493321,-0.0360026559808583,0.0331352365957152,-0.0301020202255801,-0.0350586855570115,-0.0112630352659904,-0.0207855150043427,-0.0108344794438228,0.0123842577834618,0.00801973577197881,0.0182597266134095,-0.0159275782799772,0.00543726994898238,-0.00978541614866872,0.00821884623738835,0.00578260324061122,-0.00868669864620582,0.0204108593875655,0.0288179673956557,0.00654382957361896,-0.0413505460912451,0.0318055892571963,0.0221251705401356,-0.006692875369262,0.0578542989046942,-0.0128567294036606,-0.0158089123507261,0.0207543269054616,0.0233704139768289,0.0203971427767142,-0.0142439963643648,0.0275137501868961,0.00215304171891772,-0.000347371793790063
"ktrans_original_gldm_DependenceNonUniformityNormalized_2",-0.0580981130783753,0.0155014155413805,0.0581795158475912,0.00569613973084028,0.0640199916584682,0.0525365155406749,-0.0492210215324102,0.00835197857030025,-0.0538959808928204,0.00264287469814594,9.46623553576041e-05,-0.0358760104401931,0.00163475746004106,-0.0147029520928232,0.00016081392475199,0.00215943676268601,-0.0379753691431205,-0.00415558692727783,-0.0282575296649263,-0.0155035725303034,-0.0512957307496447,0.0139194877324552,0.0111525736471311,-0.0192161064493321,-0.0360026559808583,0.0331352365957152,-0.0301020202255801,-0.0350586855570115,-0.0112630352659904,-0.0207855150043427,-0.0108344794438228,0.0123842577834618,0.00801973577197881,0.0182597266134095,-0.0159275782799772,0.00543726994898238,-0.00978541614866872,0.00821884623738835,0.00578260324061122,-0.00868669864620582,0.0204108593875655,0.0288179673956557,0.00654382957361896,-0.0413505460912451,0.0318055892571963,0.0221251705401356,-0.006692875369262,0.0578542989046942,-0.0128567294036606,-0.0158089123507261,0.0207543269054616,0.0233704139768289,0.0203971427767142,-0.0142439963643648,0.0275137501868961,0.00215304171891772,-0.000347371793790063
"tau_original_gldm_DependenceNonUniformityNormalized_2",-0.057739490561426,0.0162427445420043,0.0584559839222538,0.00619436823776222,0.0638828304006744,0.0523729082304148,-0.0494140758114419,0.00800728933938125,-0.0545612214991866,0.00228051027224349,0.00116602827200221,-0.0360102530796803,0.00242900054576798,-0.0136796317880819,0.00117540943592368,0.00147261224979529,-0.0399614152000346,-0.00514724549067143,-0.0287242110872477,-0.0143477455380265,-0.0508413573395188,0.0144338690553338,0.00915757451306814,-0.0171110093600787,-0.034983284533044,0.0378315261324653,-0.0342654079102959,-0.0269583819502066,-0.0115303332305462,-0.0220155148927745,-0.0141578149485244,0.0145933508542445,0.0139742577456831,0.017933598548722,-0.0194488370779595,0.00968403776956356,0.00615771031824676,0.0019666988360575,0.0134635288259704,-0.0334776276696779,-0.0118087066021438,0.00937276178760443,0.0225870291613612,-0.0397857837984717,0.0076188597850529,0.0177662452771607,0.0152772203863905,0.0452809283059082,0.00502702655471467,-0.00901170898892437,0.0384747064509975,0.0174151161069892,0.0212836707275809,-0.0081610847543013,0.040428018678974,-0.00181473361380345,0.00428768071019798
"ve_original_gldm_DependenceNonUniformityNormalized_2",-0.0580981130783753,0.0155014155413805,0.0581795158475912,0.00569613973084028,0.0640199916584682,0.0525365155406749,-0.0492210215324102,0.00835197857030025,-0.0538959808928204,0.00264287469814594,9.46623553576041e-05,-0.0358760104401931,0.00163475746004106,-0.0147029520928232,0.00016081392475199,0.00215943676268601,-0.0379753691431205,-0.00415558692727783,-0.0282575296649263,-0.0155035725303034,-0.0512957307496447,0.0139194877324552,0.0111525736471311,-0.0192161064493321,-0.0360026559808583,0.0331352365957152,-0.0301020202255801,-0.0350586855570115,-0.0112630352659904,-0.0207855150043427,-0.0108344794438228,0.0123842577834618,0.00801973577197881,0.0182597266134095,-0.0159275782799772,0.00543726994898238,-0.00978541614866872,0.00821884623738835,0.00578260324061122,-0.00868669864620582,0.0204108593875655,0.0288179673956557,0.00654382957361896,-0.0413505460912451,0.0318055892571963,0.0221251705401356,-0.006692875369262,0.0578542989046942,-0.0128567294036606,-0.0158089123507261,0.0207543269054616,0.0233704139768289,0.0203971427767142,-0.0142439963643648,0.0275137501868961,0.00215304171891772,-0.000347371793790063
"vp_original_gldm_DependenceNonUniformityNormalized_2",-0.0585783648643496,0.0162571037959236,0.0607695499953183,0.00714697337149595,0.0608229436863794,0.046850643316599,-0.0472430831545108,0.0257214670553972,-0.0555641874978144,0.0026718183720163,-0.000379960480242974,-0.0272473177946665,0.00242698463200895,-0.0229006780247748,0.00345945833421075,-0.000314360954004202,-0.0360314428398062,-0.00385057208349597,-0.0230971997904811,-0.00729068789650333,-0.0510195049592492,0.0155402752188087,0.00485261297244721,-0.0160834719676803,-0.031447296723099,0.0318067923416098,-0.0268643181583507,-0.0334900205601817,-0.0150815510462387,-0.0233698442941669,-0.00861104288833739,0.0142899390585334,0.0165789547823026,0.017708155194438,-0.0167510797962965,0.00294810445917717,-0.00906225536872775,0.00906621614262229,0.00253359809380565,-0.0130261322991655,0.0229246660774088,0.0283212157292025,0.00568155153798287,-0.0356637648333523,0.0340573262173956,0.0202854279660499,-0.00249607367998156,0.0562475249247954,-0.0197826424626819,-0.0156424123807651,0.0178014382948263,0.0190476459712576,0.0208791837878605,-0.0111795378434944,0.0315632827991093,-0.00314900825700307,-0.0102725437541636
"fp_original_gldm_DependenceVariance_1",-0.0214403271109851,-0.0282692116377673,0.0102760653716579,0.00209645686276227,0.0422938436082017,-0.103526084274999,0.0272909883009591,-0.084907370533051,-0.051508901754757,-0.0391690473664215,0.0168057590403873,0.0210624838196145,-0.0477883413806831,0.0212026136460635,-0.0911238413100904,0.0379981145046456,0.0340518889877879,-0.00891850923341548,0.0879773943674531,-0.0155194249054071,-0.0673709167902044,-0.020373635654992,0.0666319705846306,0.081988297996572,0.102579574418528,0.000426776088630742,0.00668522981989584,0.00545608027672329,0.00231397408435488,0.0288450171106292,0.00836750117079585,-0.0596018697416419,0.00630945038916885,-0.0525071286418873,0.0404371041400728,0.0348471224968021,-0.054595338748179,0.0440061428177698,-0.00100789318330579,-0.0234966633929158,0.122235595989789,0.0471278996162308,0.0276216264048497,0.042950373425807,-0.0279263584314021,0.0800869033303341,-0.0430054730376382,0.0202341317425543,-0.0430516148218633,-0.0376913062702386,0.0344961906700299,-0.00392661785905687,0.0536825300965092,-0.0336351904757586,-0.0156335195307183,0.00340970997573164,-0.0246468494760297
"ktrans_original_gldm_DependenceVariance_1",-0.0214403271109851,-0.0282692116377673,0.0102760653716579,0.00209645686276227,0.0422938436082017,-0.103526084274999,0.0272909883009591,-0.084907370533051,-0.051508901754757,-0.0391690473664215,0.0168057590403873,0.0210624838196145,-0.0477883413806831,0.0212026136460635,-0.0911238413100904,0.0379981145046456,0.0340518889877879,-0.00891850923341548,0.0879773943674531,-0.0155194249054071,-0.0673709167902044,-0.020373635654992,0.0666319705846306,0.081988297996572,0.102579574418528,0.000426776088630742,0.00668522981989584,0.00545608027672329,0.00231397408435488,0.0288450171106292,0.00836750117079585,-0.0596018697416419,0.00630945038916885,-0.0525071286418873,0.0404371041400728,0.0348471224968021,-0.054595338748179,0.0440061428177698,-0.00100789318330579,-0.0234966633929158,0.122235595989789,0.0471278996162308,0.0276216264048497,0.042950373425807,-0.0279263584314021,0.0800869033303341,-0.0430054730376382,0.0202341317425543,-0.0430516148218633,-0.0376913062702386,0.0344961906700299,-0.00392661785905687,0.0536825300965092,-0.0336351904757586,-0.0156335195307183,0.00340970997573164,-0.0246468494760297
"tau_original_gldm_DependenceVariance_1",-0.0207269460073899,-0.0271590367228515,0.0107769813344437,0.00311030601635508,0.0420404597495528,-0.104612938452168,0.027345625622113,-0.0859725876451463,-0.0529002837380998,-0.0402097527291925,0.0190469899759205,0.0210072694933582,-0.0464883694125974,0.0233458863395547,-0.0894618330765804,0.0371389185658226,0.0308250356301673,-0.00970930934163777,0.0872144854389756,-0.014724174160453,-0.0677525592892586,-0.0203846414486461,0.0638734915492557,0.0866417264035688,0.104876326236101,0.00874708790346328,-0.000768652074005379,0.0209614758636732,0.002073976812439,0.0260101692012313,0.00282468325949652,-0.0559740773274607,0.0175219834752017,-0.0538039108007134,0.0344121932031077,0.0427738691165461,-0.0257625184163681,0.0329329396354561,0.0132420536967224,-0.0685563543191209,0.0641404178178701,0.0120677797257019,0.0565511414575073,0.0466812558666878,-0.0718917716519478,0.0742078724966522,-0.00210462923637407,-0.00392391663325257,-0.0105991755509835,-0.0249079048046143,0.0671807692174247,-0.0157458129206859,0.0554889221405353,-0.0235913072763227,0.00614234006478826,-0.00484424278728034,-0.0222008700649245
"ve_original_gldm_DependenceVariance_1",-0.0214403271109851,-0.0282692116377673,0.0102760653716579,0.00209645686276227,0.0422938436082017,-0.103526084274999,0.0272909883009591,-0.084907370533051,-0.051508901754757,-0.0391690473664215,0.0168057590403873,0.0210624838196145,-0.0477883413806831,0.0212026136460635,-0.0911238413100904,0.0379981145046456,0.0340518889877879,-0.00891850923341548,0.0879773943674531,-0.0155194249054071,-0.0673709167902044,-0.020373635654992,0.0666319705846306,0.081988297996572,0.102579574418528,0.000426776088630742,0.00668522981989584,0.00545608027672329,0.00231397408435488,0.0288450171106292,0.00836750117079585,-0.0596018697416419,0.00630945038916885,-0.0525071286418873,0.0404371041400728,0.0348471224968021,-0.054595338748179,0.0440061428177698,-0.00100789318330579,-0.0234966633929158,0.122235595989789,0.0471278996162308,0.0276216264048497,0.042950373425807,-0.0279263584314021,0.0800869033303341,-0.0430054730376382,0.0202341317425543,-0.0430516148218633,-0.0376913062702386,0.0344961906700299,-0.00392661785905687,0.0536825300965092,-0.0336351904757586,-0.0156335195307183,0.00340970997573164,-0.0246468494760297
"vp_original_gldm_DependenceVariance_1",-0.0334695390711463,-0.0362188257708999,0.030349433583874,0.00942398493341375,0.031205867318723,-0.0801955035315162,0.0229294090266529,-0.0664212851050838,-0.0444214383319514,-0.0616273283788914,0.0166635181792063,0.0325184605405191,-0.0547382462485833,0.00268216236987948,-0.0627379217177513,0.0738715372792873,0.0273356766111595,-0.0330848452548649,0.0946942123591529,0.00453912753804004,-0.0384199701248854,-0.00366560703147954,0.0907199988231368,0.0932755461497481,0.104279604523002,0.0159669650378996,0.015067281385275,0.0562200437831464,0.0355631649553398,0.0363495436900073,0.0362718604241581,-0.0432948605673616,-0.0168988177006711,-0.0488414898580262,0.0271962248767027,0.013754882482616,-0.0634776761703123,0.00425263732230498,-0.00579148814862136,-0.0200860194777049,0.127765626656566,0.0306901304769594,0.0307550957060536,-0.00537895987194829,-0.0418676425072509,0.0509956167448503,-0.074310467279219,0.0788251049504715,-0.0334384698173413,-0.0462052880423452,0.0246458753202234,0.0366278535216029,0.0182021437262199,0.0615645499189479,-0.00458420805910889,0.0419163264355519,0.0468189287070282
"fp_original_gldm_DependenceVariance_2",0.0574403470564094,-0.0152249319915309,-0.0304371259986131,0.0114788269518186,-0.0686875630688294,0.0326633847416321,0.00342329504412764,-0.0411464625654952,0.0350115326677522,0.000585071630653526,-0.00872990857188179,0.0538795384013018,0.00111454580539837,-0.0793232236695914,0.0991709271551731,-0.0185157345925088,0.0999955370794496,0.0323231779940234,0.0283042930448899,0.057700922215645,-0.0307450687167333,0.022188718673053,0.00516627402298531,-0.0148097721428638,0.00755569156576744,-0.00933320348245438,0.0258653032229238,-0.0515556185063496,-0.0332182138586433,0.0229349620040032,-0.0225455104154621,-0.0576478612233622,0.00960073369282287,-0.0205663711623522,0.0387595514637111,-0.0110784470820875,0.00530025958217273,0.0401487867411071,0.00686318157153934,0.0456302909265459,-0.00321467258650398,0.0696793197953637,-0.122505351766522,-0.0393972156074641,0.0671025346670725,-0.00418923735118335,-0.0157996219017666,0.06825023985758,0.0556528582680817,-0.0927280419040178,0.031545932781083,-0.00256432148305857,-0.024245016044498,0.0548471686566004,0.0453633673638437,0.065475882466458,0.0149154340785344
"ktrans_original_gldm_DependenceVariance_2",0.0574403470564094,-0.0152249319915309,-0.0304371259986131,0.0114788269518186,-0.0686875630688294,0.0326633847416321,0.00342329504412764,-0.0411464625654952,0.0350115326677522,0.000585071630653526,-0.00872990857188179,0.0538795384013018,0.00111454580539837,-0.0793232236695914,0.0991709271551731,-0.0185157345925088,0.0999955370794496,0.0323231779940234,0.0283042930448899,0.057700922215645,-0.0307450687167333,0.022188718673053,0.00516627402298531,-0.0148097721428638,0.00755569156576744,-0.00933320348245438,0.0258653032229238,-0.0515556185063496,-0.0332182138586433,0.0229349620040032,-0.0225455104154621,-0.0576478612233622,0.00960073369282287,-0.0205663711623522,0.0387595514637111,-0.0110784470820875,0.00530025958217273,0.0401487867411071,0.00686318157153934,0.0456302909265459,-0.00321467258650398,0.0696793197953637,-0.122505351766522,-0.0393972156074641,0.0671025346670725,-0.00418923735118335,-0.0157996219017666,0.06825023985758,0.0556528582680817,-0.0927280419040178,0.031545932781083,-0.00256432148305857,-0.024245016044498,0.0548471686566004,0.0453633673638437,0.065475882466458,0.0149154340785344
"tau_original_gldm_DependenceVariance_2",0.0581401250591041,-0.0143805767884453,-0.0302834301061112,0.0121124003440941,-0.0691551957329419,0.0324524919383115,0.00328444848646129,-0.0416951420524867,0.0343833496993021,0.000135538551529544,-0.00743378917733948,0.0539223557266824,0.0020926377422516,-0.0782461755649084,0.100682703027599,-0.0194145373086301,0.0978837589545784,0.0311951000693524,0.0278560845234633,0.0593054173324111,-0.0301732777495241,0.0228555318780088,0.00270271939073496,-0.0122214454029718,0.008896784179858,-0.00363482884349218,0.0208614429001929,-0.0416524628600732,-0.0336147910507815,0.0215188584087885,-0.0266781770343064,-0.0551025624602197,0.0169446174731485,-0.0210557858092618,0.0345547532958876,-0.00588773250692466,0.0249664024678651,0.032540455529748,0.0163299976376638,0.0152364845775072,-0.0429394170143063,0.0458640892154069,-0.103084164779454,-0.0374990212696743,0.0374357559764615,-0.0096088079822134,0.0112273315992024,0.052841016839474,0.0778478468086795,-0.0845738258968578,0.0534145442829382,-0.00994782439270826,-0.0232546641430207,0.0625096026887591,0.0613374133555545,0.0607589272506688,0.0164961604009326
"ve_original_gldm_DependenceVariance_2",0.0574403470564094,-0.0152249319915309,-0.0304371259986131,0.0114788269518186,-0.0686875630688294,0.0326633847416321,0.00342329504412764,-0.0411464625654952,0.0350115326677522,0.000585071630653526,-0.00872990857188179,0.0538795384013018,0.00111454580539837,-0.0793232236695914,0.0991709271551731,-0.0185157345925088,0.0999955370794496,0.0323231779940234,0.0283042930448899,0.057700922215645,-0.0307450687167333,0.022188718673053,0.00516627402298531,-0.0148097721428638,0.00755569156576744,-0.00933320348245438,0.0258653032229238,-0.0515556185063496,-0.0332182138586433,0.0229349620040032,-0.0225455104154621,-0.0576478612233622,0.00960073369282287,-0.0205663711623522,0.0387595514637111,-0.0110784470820875,0.00530025958217273,0.0401487867411071,0.00686318157153934,0.0456302909265459,-0.00321467258650398,0.0696793197953637,-0.122505351766522,-0.0393972156074641,0.0671025346670725,-0.00418923735118335,-0.0157996219017666,0.06825023985758,0.0556528582680817,-0.0927280419040178,0.031545932781083,-0.00256432148305857,-0.024245016044498,0.0548471686566004,0.0453633673638437,0.065475882466458,0.0149154340785344
